Timestamp,Power_Consumption_Watt,Hour,Day,Weekday,Is_Weekend,Device_Fridge,Device_Heater,Device_Laptop,Device_TV,Device_Washing machine,Power_Normalized
2025-04-24 17:00:00,146,17,24,3,0,False,False,False,True,False,0.058973055414336555
2025-04-24 17:00:00,39,17,24,3,0,False,False,True,False,False,0.004575495678698525
2025-04-24 17:00:00,1944,17,24,3,0,False,True,False,False,False,0.9730554143365532
2025-04-24 18:00:00,164,18,24,3,0,True,False,False,False,False,0.06812404677173362
2025-04-24 18:00:00,982,18,24,3,0,False,False,False,False,True,0.48398576512455516
2025-04-24 18:00:00,141,18,24,3,0,False,False,False,True,False,0.05643111337061515
2025-04-24 18:00:00,76,18,24,3,0,False,False,True,False,False,0.023385866802236907
2025-04-24 18:00:00,1374,18,24,3,0,False,True,False,False,False,0.6832740213523132
2025-04-24 19:00:00,136,19,24,3,0,True,False,False,False,False,0.05388917132689374
2025-04-24 19:00:00,722,19,24,3,0,False,False,False,False,True,0.35180477885104217
2025-04-24 19:00:00,278,19,24,3,0,False,False,False,True,False,0.1260803253685816
2025-04-24 19:00:00,52,19,24,3,0,False,False,True,False,False,0.011184544992374175
2025-04-24 19:00:00,1737,19,24,3,0,False,True,False,False,False,0.8678190137264871
2025-04-24 20:00:00,108,20,24,3,0,True,False,False,False,False,0.03965429588205389
2025-04-24 20:00:00,1491,20,24,3,0,False,False,False,False,True,0.742755465175394
2025-04-24 20:00:00,121,20,24,3,0,False,False,False,True,False,0.046263345195729534
2025-04-24 20:00:00,59,20,24,3,0,False,False,True,False,False,0.014743263853584139
2025-04-24 20:00:00,1757,20,24,3,0,False,True,False,False,False,0.8779867819013727
2025-04-24 21:00:00,184,21,24,3,0,True,False,False,False,False,0.07829181494661923
2025-04-24 21:00:00,684,21,24,3,0,False,False,False,False,True,0.33248601931875954
2025-04-24 21:00:00,132,21,24,3,0,False,False,False,True,False,0.05185561769191662
2025-04-24 21:00:00,35,21,24,3,0,False,False,True,False,False,0.002541942043721405
2025-04-24 21:00:00,1199,21,24,3,0,False,True,False,False,False,0.5943060498220641
2025-04-24 22:00:00,188,22,24,3,0,True,False,False,False,False,0.08032536858159635
2025-04-24 22:00:00,927,22,24,3,0,False,False,False,False,True,0.4560244026436197
2025-04-24 22:00:00,156,22,24,3,0,False,False,False,True,False,0.06405693950177936
2025-04-24 22:00:00,32,22,24,3,0,False,False,True,False,False,0.0010167768174885617
2025-04-24 22:00:00,1331,22,24,3,0,False,True,False,False,False,0.6614133197763091
2025-04-24 23:00:00,171,23,24,3,0,True,False,False,False,False,0.07168276563294358
2025-04-24 23:00:00,1047,23,24,3,0,False,False,False,False,True,0.5170310116929334
2025-04-24 23:00:00,206,23,24,3,0,False,False,False,True,False,0.0894763599389934
2025-04-24 23:00:00,30,23,24,3,0,False,False,True,False,False,0.0
2025-04-24 23:00:00,1815,23,24,3,0,False,True,False,False,False,0.907473309608541
2025-04-25 00:00:00,100,0,25,4,0,True,False,False,False,False,0.03558718861209964
2025-04-25 00:00:00,906,0,25,4,0,False,False,False,False,True,0.4453482460599898
2025-04-25 00:00:00,118,0,25,4,0,False,False,False,True,False,0.044738179969496694
2025-04-25 00:00:00,39,0,25,4,0,False,False,True,False,False,0.004575495678698525
2025-04-25 00:00:00,1505,0,25,4,0,False,True,False,False,False,0.7498729028978139
2025-04-25 01:00:00,118,1,25,4,0,True,False,False,False,False,0.044738179969496694
2025-04-25 01:00:00,1273,1,25,4,0,False,False,False,False,True,0.6319267920691408
2025-04-25 01:00:00,120,1,25,4,0,False,False,False,True,False,0.045754956786985254
2025-04-25 01:00:00,40,1,25,4,0,False,False,True,False,False,0.0050838840874428085
2025-04-25 01:00:00,1054,1,25,4,0,False,True,False,False,False,0.5205897305541434
2025-04-25 02:00:00,151,2,25,4,0,True,False,False,False,False,0.06151499745805796
2025-04-25 02:00:00,1307,2,25,4,0,False,False,False,False,True,0.6492119979664464
2025-04-25 02:00:00,255,2,25,4,0,False,False,False,True,False,0.11438739196746314
2025-04-25 02:00:00,83,2,25,4,0,False,False,True,False,False,0.026944585663446874
2025-04-25 02:00:00,1469,2,25,4,0,False,True,False,False,False,0.7315709201830198
2025-04-25 03:00:00,198,3,25,4,0,True,False,False,False,False,0.08540925266903915
2025-04-25 03:00:00,1382,3,25,4,0,False,False,False,False,True,0.6873411286222675
2025-04-25 03:00:00,187,3,25,4,0,False,False,False,True,False,0.07981698017285206
2025-04-25 03:00:00,34,3,25,4,0,False,False,True,False,False,0.0020335536349771217
2025-04-25 03:00:00,1258,3,25,4,0,False,True,False,False,False,0.6243009659379767
2025-04-25 04:00:00,149,4,25,4,0,True,False,False,False,False,0.06049822064056939
2025-04-25 04:00:00,757,4,25,4,0,False,False,False,False,True,0.369598373157092
2025-04-25 04:00:00,134,4,25,4,0,False,False,False,True,False,0.05287239450940518
2025-04-25 04:00:00,66,4,25,4,0,False,False,True,False,False,0.0183019827147941
2025-04-25 04:00:00,1538,4,25,4,0,False,True,False,False,False,0.7666497203863752
2025-04-25 05:00:00,118,5,25,4,0,True,False,False,False,False,0.044738179969496694
2025-04-25 05:00:00,725,5,25,4,0,False,False,False,False,True,0.353329944077275
2025-04-25 05:00:00,205,5,25,4,0,False,False,False,True,False,0.08896797153024912
2025-04-25 05:00:00,60,5,25,4,0,False,False,True,False,False,0.015251652262328419
2025-04-25 05:00:00,1238,5,25,4,0,False,True,False,False,False,0.614133197763091
2025-04-25 06:00:00,158,6,25,4,0,True,False,False,False,False,0.06507371631926792
2025-04-25 06:00:00,1334,6,25,4,0,False,False,False,False,True,0.6629384850025419
2025-04-25 06:00:00,125,6,25,4,0,False,False,False,True,False,0.048296898830706654
2025-04-25 06:00:00,70,6,25,4,0,False,False,True,False,False,0.020335536349771227
2025-04-25 06:00:00,1265,6,25,4,0,False,True,False,False,False,0.6278596847991866
2025-04-25 07:00:00,106,7,25,4,0,True,False,False,False,False,0.03863751906456533
2025-04-25 07:00:00,827,7,25,4,0,False,False,False,False,True,0.4051855617691916
2025-04-25 07:00:00,198,7,25,4,0,False,False,False,True,False,0.08540925266903915
2025-04-25 07:00:00,55,7,25,4,0,False,False,True,False,False,0.012709710218607015
2025-04-25 07:00:00,1179,7,25,4,0,False,True,False,False,False,0.5841382816471785
2025-04-25 08:00:00,123,8,25,4,0,True,False,False,False,False,0.047280122013218094
2025-04-25 08:00:00,988,8,25,4,0,False,False,False,False,True,0.4870360955770208
2025-04-25 08:00:00,106,8,25,4,0,False,False,False,True,False,0.03863751906456533
2025-04-25 08:00:00,41,8,25,4,0,False,False,True,False,False,0.0055922724961870885
2025-04-25 08:00:00,1365,8,25,4,0,False,True,False,False,False,0.6786985256736147
2025-04-25 09:00:00,157,9,25,4,0,True,False,False,False,False,0.06456532791052365
2025-04-25 09:00:00,1119,9,25,4,0,False,False,False,False,True,0.5536349771225216
2025-04-25 09:00:00,165,9,25,4,0,False,False,False,True,False,0.06863243518047789
2025-04-25 09:00:00,84,9,25,4,0,False,False,True,False,False,0.027452974072191154
2025-04-25 09:00:00,1340,9,25,4,0,False,True,False,False,False,0.6659888154550077
2025-04-25 10:00:00,192,10,25,4,0,True,False,False,False,False,0.08235892221657347
2025-04-25 10:00:00,751,10,25,4,0,False,False,False,False,True,0.3665480427046263
2025-04-25 10:00:00,197,10,25,4,0,False,False,False,True,False,0.08490086426029488
2025-04-25 10:00:00,71,10,25,4,0,False,False,True,False,False,0.020843924758515507
2025-04-25 10:00:00,1120,10,25,4,0,False,True,False,False,False,0.554143365531266
2025-04-25 11:00:00,121,11,25,4,0,True,False,False,False,False,0.046263345195729534
2025-04-25 11:00:00,1172,11,25,4,0,False,False,False,False,True,0.5805795627859686
2025-04-25 11:00:00,138,11,25,4,0,False,False,False,True,False,0.0549059481443823
2025-04-25 11:00:00,89,11,25,4,0,False,False,True,False,False,0.029994916115912554
2025-04-25 11:00:00,1637,11,25,4,0,False,True,False,False,False,0.816980172852059
2025-04-25 12:00:00,186,12,25,4,0,True,False,False,False,False,0.07930859176410779
2025-04-25 12:00:00,838,12,25,4,0,False,False,False,False,True,0.4107778342653787
2025-04-25 12:00:00,103,12,25,4,0,False,False,False,True,False,0.03711235383833249
2025-04-25 12:00:00,57,12,25,4,0,False,False,True,False,False,0.013726487036095579
2025-04-25 12:00:00,1365,12,25,4,0,False,True,False,False,False,0.6786985256736147
2025-04-25 13:00:00,121,13,25,4,0,True,False,False,False,False,0.046263345195729534
2025-04-25 13:00:00,1019,13,25,4,0,False,False,False,False,True,0.5027961362480936
2025-04-25 13:00:00,104,13,25,4,0,False,False,False,True,False,0.03762074224707677
2025-04-25 13:00:00,52,13,25,4,0,False,False,True,False,False,0.011184544992374175
2025-04-25 13:00:00,1601,13,25,4,0,False,True,False,False,False,0.7986781901372649
2025-04-25 14:00:00,131,14,25,4,0,True,False,False,False,False,0.05134722928317235
2025-04-25 14:00:00,665,14,25,4,0,False,False,False,False,True,0.3228266395526182
2025-04-25 14:00:00,135,14,25,4,0,False,False,False,True,False,0.05338078291814947
2025-04-25 14:00:00,52,14,25,4,0,False,False,True,False,False,0.011184544992374175
2025-04-25 14:00:00,1049,14,25,4,0,False,True,False,False,False,0.518047788510422
2025-04-25 15:00:00,165,15,25,4,0,True,False,False,False,False,0.06863243518047789
2025-04-25 15:00:00,1328,15,25,4,0,False,False,False,False,True,0.6598881545500763
2025-04-25 15:00:00,272,15,25,4,0,False,False,False,True,False,0.12302999491611591
2025-04-25 15:00:00,49,15,25,4,0,False,False,True,False,False,0.009659379766141332
2025-04-25 15:00:00,1220,15,25,4,0,False,True,False,False,False,0.604982206405694
2025-04-25 16:00:00,190,16,25,4,0,True,False,False,False,False,0.08134214539908491
2025-04-25 16:00:00,987,16,25,4,0,False,False,False,False,True,0.4865277071682766
2025-04-25 16:00:00,232,16,25,4,0,False,False,False,True,False,0.1026944585663447
2025-04-25 16:00:00,89,16,25,4,0,False,False,True,False,False,0.029994916115912554
2025-04-25 16:00:00,1762,16,25,4,0,False,True,False,False,False,0.8805287239450941
2025-04-25 17:00:00,162,17,25,4,0,True,False,False,False,False,0.06710726995424506
2025-04-25 17:00:00,781,17,25,4,0,False,False,False,False,True,0.38179969496695476
2025-04-25 17:00:00,182,17,25,4,0,False,False,False,True,False,0.07727503812913067
2025-04-25 17:00:00,66,17,25,4,0,False,False,True,False,False,0.0183019827147941
2025-04-25 17:00:00,1129,17,25,4,0,False,True,False,False,False,0.5587188612099645
2025-04-25 18:00:00,168,18,25,4,0,True,False,False,False,False,0.07015760040671074
2025-04-25 18:00:00,1371,18,25,4,0,False,False,False,False,True,0.6817488561260804
2025-04-25 18:00:00,227,18,25,4,0,False,False,False,True,False,0.10015251652262329
2025-04-25 18:00:00,34,18,25,4,0,False,False,True,False,False,0.0020335536349771217
2025-04-25 18:00:00,1086,18,25,4,0,False,True,False,False,False,0.5368581596339603
2025-04-25 19:00:00,151,19,25,4,0,True,False,False,False,False,0.06151499745805796
2025-04-25 19:00:00,1374,19,25,4,0,False,False,False,False,True,0.6832740213523132
2025-04-25 19:00:00,160,19,25,4,0,False,False,False,True,False,0.0660904931367565
2025-04-25 19:00:00,82,19,25,4,0,False,False,True,False,False,0.026436197254702594
2025-04-25 19:00:00,1740,19,25,4,0,False,True,False,False,False,0.8693441789527199
2025-04-25 20:00:00,162,20,25,4,0,True,False,False,False,False,0.06710726995424506
2025-04-25 20:00:00,608,20,25,4,0,False,False,False,False,True,0.2938485002541942
2025-04-25 20:00:00,107,20,25,4,0,False,False,False,True,False,0.03914590747330961
2025-04-25 20:00:00,36,20,25,4,0,False,False,True,False,False,0.003050330452465685
2025-04-25 20:00:00,1900,20,25,4,0,False,True,False,False,False,0.9506863243518048
2025-04-25 21:00:00,172,21,25,4,0,True,False,False,False,False,0.07219115404168785
2025-04-25 21:00:00,1050,21,25,4,0,False,False,False,False,True,0.5185561769191663
2025-04-25 21:00:00,187,21,25,4,0,False,False,False,True,False,0.07981698017285206
2025-04-25 21:00:00,67,21,25,4,0,False,False,True,False,False,0.01881037112353838
2025-04-25 21:00:00,1542,21,25,4,0,False,True,False,False,False,0.7686832740213524
2025-04-25 22:00:00,172,22,25,4,0,True,False,False,False,False,0.07219115404168785
2025-04-25 22:00:00,1059,22,25,4,0,False,False,False,False,True,0.5231316725978649
2025-04-25 22:00:00,183,22,25,4,0,False,False,False,True,False,0.07778342653787494
2025-04-25 22:00:00,82,22,25,4,0,False,False,True,False,False,0.026436197254702594
2025-04-25 22:00:00,1173,22,25,4,0,False,True,False,False,False,0.5810879511947128
2025-04-25 23:00:00,117,23,25,4,0,True,False,False,False,False,0.044229791560752414
2025-04-25 23:00:00,1353,23,25,4,0,False,False,False,False,True,0.6725978647686833
2025-04-25 23:00:00,292,23,25,4,0,False,False,False,True,False,0.13319776309100154
2025-04-25 23:00:00,47,23,25,4,0,False,False,True,False,False,0.008642602948652772
2025-04-25 23:00:00,1729,23,25,4,0,False,True,False,False,False,0.8637519064565329
2025-04-26 00:00:00,102,0,26,5,1,True,False,False,False,False,0.03660396542958821
2025-04-26 00:00:00,1085,0,26,5,1,False,False,False,False,True,0.5363497712252161
2025-04-26 00:00:00,171,0,26,5,1,False,False,False,True,False,0.07168276563294358
2025-04-26 00:00:00,47,0,26,5,1,False,False,True,False,False,0.008642602948652772
2025-04-26 00:00:00,1129,0,26,5,1,False,True,False,False,False,0.5587188612099645
2025-04-26 01:00:00,112,1,26,5,1,True,False,False,False,False,0.04168784951703101
2025-04-26 01:00:00,1019,1,26,5,1,False,False,False,False,True,0.5027961362480936
2025-04-26 01:00:00,193,1,26,5,1,False,False,False,True,False,0.08286731062531776
2025-04-26 01:00:00,58,1,26,5,1,False,False,True,False,False,0.014234875444839859
2025-04-26 01:00:00,1853,1,26,5,1,False,True,False,False,False,0.9267920691408237
2025-04-26 02:00:00,178,2,26,5,1,True,False,False,False,False,0.07524148449415353
2025-04-26 02:00:00,990,2,26,5,1,False,False,False,False,True,0.4880528723945094
2025-04-26 02:00:00,175,2,26,5,1,False,False,False,True,False,0.0737163192679207
2025-04-26 02:00:00,68,2,26,5,1,False,False,True,False,False,0.01931875953228266
2025-04-26 02:00:00,1171,2,26,5,1,False,True,False,False,False,0.5800711743772242
2025-04-26 03:00:00,115,3,26,5,1,True,False,False,False,False,0.043213014743263854
2025-04-26 03:00:00,1011,3,26,5,1,False,False,False,False,True,0.49872902897813925
2025-04-26 03:00:00,207,3,26,5,1,False,False,False,True,False,0.08998474834773768
2025-04-26 03:00:00,76,3,26,5,1,False,False,True,False,False,0.023385866802236907
2025-04-26 03:00:00,1922,3,26,5,1,False,True,False,False,False,0.961870869344179
2025-04-26 04:00:00,169,4,26,5,1,True,False,False,False,False,0.07066598881545501
2025-04-26 04:00:00,586,4,26,5,1,False,False,False,False,True,0.28266395526182003
2025-04-26 04:00:00,113,4,26,5,1,False,False,False,True,False,0.042196237925775294
2025-04-26 04:00:00,44,4,26,5,1,False,False,True,False,False,0.0071174377224199285
2025-04-26 04:00:00,1932,4,26,5,1,False,True,False,False,False,0.9669547534316218
2025-04-26 05:00:00,143,5,26,5,1,True,False,False,False,False,0.05744789018810371
2025-04-26 05:00:00,529,5,26,5,1,False,False,False,False,True,0.253685815963396
2025-04-26 05:00:00,168,5,26,5,1,False,False,False,True,False,0.07015760040671074
2025-04-26 05:00:00,69,5,26,5,1,False,False,True,False,False,0.01982714794102694
2025-04-26 05:00:00,1730,5,26,5,1,False,True,False,False,False,0.8642602948652771
2025-04-26 06:00:00,156,6,26,5,1,True,False,False,False,False,0.06405693950177936
2025-04-26 06:00:00,1223,6,26,5,1,False,False,False,False,True,0.6065073716319268
2025-04-26 06:00:00,269,6,26,5,1,False,False,False,True,False,0.12150482968988308
2025-04-26 06:00:00,45,6,26,5,1,False,False,True,False,False,0.0076258261311642084
2025-04-26 06:00:00,1911,6,26,5,1,False,True,False,False,False,0.9562785968479919
2025-04-26 07:00:00,147,7,26,5,1,True,False,False,False,False,0.05948144382308083
2025-04-26 07:00:00,1122,7,26,5,1,False,False,False,False,True,0.5551601423487544
2025-04-26 07:00:00,170,7,26,5,1,False,False,False,True,False,0.0711743772241993
2025-04-26 07:00:00,53,7,26,5,1,False,False,True,False,False,0.011692933401118455
2025-04-26 07:00:00,1879,7,26,5,1,False,True,False,False,False,0.9400101677681749
2025-04-26 08:00:00,151,8,26,5,1,True,False,False,False,False,0.06151499745805796
2025-04-26 08:00:00,984,8,26,5,1,False,False,False,False,True,0.4850025419420437
2025-04-26 08:00:00,187,8,26,5,1,False,False,False,True,False,0.07981698017285206
2025-04-26 08:00:00,80,8,26,5,1,False,False,True,False,False,0.025419420437214034
2025-04-26 08:00:00,1074,8,26,5,1,False,True,False,False,False,0.530757498729029
2025-04-26 09:00:00,171,9,26,5,1,True,False,False,False,False,0.07168276563294358
2025-04-26 09:00:00,922,9,26,5,1,False,False,False,False,True,0.45348246059989833
2025-04-26 09:00:00,272,9,26,5,1,False,False,False,True,False,0.12302999491611591
2025-04-26 09:00:00,81,9,26,5,1,False,False,True,False,False,0.025927808845958314
2025-04-26 09:00:00,1836,9,26,5,1,False,True,False,False,False,0.9181494661921709
2025-04-26 10:00:00,101,10,26,5,1,True,False,False,False,False,0.03609557702084392
2025-04-26 10:00:00,1181,10,26,5,1,False,False,False,False,True,0.5851550584646671
2025-04-26 10:00:00,212,10,26,5,1,False,False,False,True,False,0.09252669039145908
2025-04-26 10:00:00,56,10,26,5,1,False,False,True,False,False,0.013218098627351295
2025-04-26 10:00:00,1131,10,26,5,1,False,True,False,False,False,0.559735638027453
2025-04-26 11:00:00,137,11,26,5,1,True,False,False,False,False,0.05439755973563803
2025-04-26 11:00:00,1322,11,26,5,1,False,False,False,False,True,0.6568378240976106
2025-04-26 11:00:00,246,11,26,5,1,False,False,False,True,False,0.10981189628876462
2025-04-26 11:00:00,67,11,26,5,1,False,False,True,False,False,0.01881037112353838
2025-04-26 11:00:00,1183,11,26,5,1,False,True,False,False,False,0.5861718352821556
2025-04-26 12:00:00,172,12,26,5,1,True,False,False,False,False,0.07219115404168785
2025-04-26 12:00:00,603,12,26,5,1,False,False,False,False,True,0.2913065582104728
2025-04-26 12:00:00,146,12,26,5,1,False,False,False,True,False,0.058973055414336555
2025-04-26 12:00:00,49,12,26,5,1,False,False,True,False,False,0.009659379766141332
2025-04-26 12:00:00,1580,12,26,5,1,False,True,False,False,False,0.7880020335536351
2025-04-26 13:00:00,156,13,26,5,1,True,False,False,False,False,0.06405693950177936
2025-04-26 13:00:00,813,13,26,5,1,False,False,False,False,True,0.3980681240467717
2025-04-26 13:00:00,173,13,26,5,1,False,False,False,True,False,0.07269954245043214
2025-04-26 13:00:00,30,13,26,5,1,False,False,True,False,False,0.0
2025-04-26 13:00:00,1532,13,26,5,1,False,True,False,False,False,0.7635993899339095
2025-04-26 14:00:00,165,14,26,5,1,True,False,False,False,False,0.06863243518047789
2025-04-26 14:00:00,1420,14,26,5,1,False,False,False,False,True,0.7066598881545502
2025-04-26 14:00:00,240,14,26,5,1,False,False,False,True,False,0.10676156583629894
2025-04-26 14:00:00,31,14,26,5,1,False,False,True,False,False,0.0005083884087442817
2025-04-26 14:00:00,1412,14,26,5,1,False,True,False,False,False,0.7025927808845959
2025-04-26 15:00:00,119,15,26,5,1,True,False,False,False,False,0.045246568378240974
2025-04-26 15:00:00,699,15,26,5,1,False,False,False,False,True,0.34011184544992373
2025-04-26 15:00:00,197,15,26,5,1,False,False,False,True,False,0.08490086426029488
2025-04-26 15:00:00,84,15,26,5,1,False,False,True,False,False,0.027452974072191154
2025-04-26 15:00:00,1798,15,26,5,1,False,True,False,False,False,0.8988307066598882
2025-04-26 16:00:00,197,16,26,5,1,True,False,False,False,False,0.08490086426029488
2025-04-26 16:00:00,1194,16,26,5,1,False,False,False,False,True,0.5917641077783427
2025-04-26 16:00:00,261,16,26,5,1,False,False,False,True,False,0.11743772241992884
2025-04-26 16:00:00,60,16,26,5,1,False,False,True,False,False,0.015251652262328419
2025-04-26 16:00:00,1359,16,26,5,1,False,True,False,False,False,0.675648195221149
2025-04-26 17:00:00,199,17,26,5,1,True,False,False,False,False,0.08591764107778344
2025-04-26 17:00:00,676,17,26,5,1,False,False,False,False,True,0.32841891204880524
2025-04-26 17:00:00,265,17,26,5,1,False,False,False,True,False,0.11947127605490596
2025-04-26 17:00:00,72,17,26,5,1,False,False,True,False,False,0.021352313167259787
2025-04-26 17:00:00,1388,17,26,5,1,False,True,False,False,False,0.6903914590747331
2025-04-26 18:00:00,109,18,26,5,1,True,False,False,False,False,0.04016268429079817
2025-04-26 18:00:00,1494,18,26,5,1,False,False,False,False,True,0.7442806304016268
2025-04-26 18:00:00,225,18,26,5,1,False,False,False,True,False,0.09913573970513473
2025-04-26 18:00:00,50,18,26,5,1,False,False,True,False,False,0.010167768174885612
2025-04-26 18:00:00,1421,18,26,5,1,False,True,False,False,False,0.7071682765632944
2025-04-26 19:00:00,104,19,26,5,1,True,False,False,False,False,0.03762074224707677
2025-04-26 19:00:00,791,19,26,5,1,False,False,False,False,True,0.3868835790543975
2025-04-26 19:00:00,162,19,26,5,1,False,False,False,True,False,0.06710726995424506
2025-04-26 19:00:00,41,19,26,5,1,False,False,True,False,False,0.0055922724961870885
2025-04-26 19:00:00,1578,19,26,5,1,False,True,False,False,False,0.7869852567361465
2025-04-26 20:00:00,139,20,26,5,1,True,False,False,False,False,0.05541433655312659
2025-04-26 20:00:00,519,20,26,5,1,False,False,False,False,True,0.24860193187595322
2025-04-26 20:00:00,133,20,26,5,1,False,False,False,True,False,0.05236400610066091
2025-04-26 20:00:00,42,20,26,5,1,False,False,True,False,False,0.0061006609049313685
2025-04-26 20:00:00,1631,20,26,5,1,False,True,False,False,False,0.8139298423995933
2025-04-26 21:00:00,163,21,26,5,1,True,False,False,False,False,0.06761565836298933
2025-04-26 21:00:00,1266,21,26,5,1,False,False,False,False,True,0.6283680732079309
2025-04-26 21:00:00,148,21,26,5,1,False,False,False,True,False,0.059989832231825115
2025-04-26 21:00:00,81,21,26,5,1,False,False,True,False,False,0.025927808845958314
2025-04-26 21:00:00,1095,21,26,5,1,False,True,False,False,False,0.5414336553126589
2025-04-26 22:00:00,186,22,26,5,1,True,False,False,False,False,0.07930859176410779
2025-04-26 22:00:00,981,22,26,5,1,False,False,False,False,True,0.48347737671581087
2025-04-26 22:00:00,244,22,26,5,1,False,False,False,True,False,0.10879511947127606
2025-04-26 22:00:00,87,22,26,5,1,False,False,True,False,False,0.028978139298423994
2025-04-26 22:00:00,1223,22,26,5,1,False,True,False,False,False,0.6065073716319268
2025-04-26 23:00:00,158,23,26,5,1,True,False,False,False,False,0.06507371631926792
2025-04-26 23:00:00,1449,23,26,5,1,False,False,False,False,True,0.7214031520081342
2025-04-26 23:00:00,253,23,26,5,1,False,False,False,True,False,0.1133706151499746
2025-04-26 23:00:00,46,23,26,5,1,False,False,True,False,False,0.008134214539908492
2025-04-26 23:00:00,1080,23,26,5,1,False,True,False,False,False,0.5338078291814947
2025-04-27 00:00:00,111,0,27,6,1,True,False,False,False,False,0.04117946110828673
2025-04-27 00:00:00,1415,0,27,6,1,False,False,False,False,True,0.7041179461108287
2025-04-27 00:00:00,203,0,27,6,1,False,False,False,True,False,0.08795119471276056
2025-04-27 00:00:00,83,0,27,6,1,False,False,True,False,False,0.026944585663446874
2025-04-27 00:00:00,1313,0,27,6,1,False,True,False,False,False,0.6522623284189121
2025-04-27 01:00:00,142,1,27,6,1,True,False,False,False,False,0.056939501779359435
2025-04-27 01:00:00,840,1,27,6,1,False,False,False,False,True,0.4117946110828673
2025-04-27 01:00:00,201,1,27,6,1,False,False,False,True,False,0.086934417895272
2025-04-27 01:00:00,44,1,27,6,1,False,False,True,False,False,0.0071174377224199285
2025-04-27 01:00:00,1137,1,27,6,1,False,True,False,False,False,0.5627859684799187
2025-04-27 02:00:00,155,2,27,6,1,True,False,False,False,False,0.06354855109303509
2025-04-27 02:00:00,648,2,27,6,1,False,False,False,False,True,0.31418403660396543
2025-04-27 02:00:00,137,2,27,6,1,False,False,False,True,False,0.05439755973563803
2025-04-27 02:00:00,49,2,27,6,1,False,False,True,False,False,0.009659379766141332
2025-04-27 02:00:00,1171,2,27,6,1,False,True,False,False,False,0.5800711743772242
2025-04-27 03:00:00,185,3,27,6,1,True,False,False,False,False,0.0788002033553635
2025-04-27 03:00:00,688,3,27,6,1,False,False,False,False,True,0.33451957295373663
2025-04-27 03:00:00,113,3,27,6,1,False,False,False,True,False,0.042196237925775294
2025-04-27 03:00:00,64,3,27,6,1,False,False,True,False,False,0.01728520589730554
2025-04-27 03:00:00,1085,3,27,6,1,False,True,False,False,False,0.5363497712252161
2025-04-27 04:00:00,187,4,27,6,1,True,False,False,False,False,0.07981698017285206
2025-04-27 04:00:00,583,4,27,6,1,False,False,False,False,True,0.28113879003558717
2025-04-27 04:00:00,101,4,27,6,1,False,False,False,True,False,0.03609557702084392
2025-04-27 04:00:00,68,4,27,6,1,False,False,True,False,False,0.01931875953228266
2025-04-27 04:00:00,1611,4,27,6,1,False,True,False,False,False,0.8037620742247077
2025-04-27 05:00:00,184,5,27,6,1,True,False,False,False,False,0.07829181494661923
2025-04-27 05:00:00,1156,5,27,6,1,False,False,False,False,True,0.5724453482460601
2025-04-27 05:00:00,201,5,27,6,1,False,False,False,True,False,0.086934417895272
2025-04-27 05:00:00,83,5,27,6,1,False,False,True,False,False,0.026944585663446874
2025-04-27 05:00:00,1870,5,27,6,1,False,True,False,False,False,0.9354346720894764
2025-04-27 06:00:00,165,6,27,6,1,True,False,False,False,False,0.06863243518047789
2025-04-27 06:00:00,592,6,27,6,1,False,False,False,False,True,0.2857142857142857
2025-04-27 06:00:00,191,6,27,6,1,False,False,False,True,False,0.08185053380782918
2025-04-27 06:00:00,31,6,27,6,1,False,False,True,False,False,0.0005083884087442817
2025-04-27 06:00:00,1258,6,27,6,1,False,True,False,False,False,0.6243009659379767
2025-04-27 07:00:00,189,7,27,6,1,True,False,False,False,False,0.08083375699034062
2025-04-27 07:00:00,926,7,27,6,1,False,False,False,False,True,0.4555160142348754
2025-04-27 07:00:00,104,7,27,6,1,False,False,False,True,False,0.03762074224707677
2025-04-27 07:00:00,30,7,27,6,1,False,False,True,False,False,0.0
2025-04-27 07:00:00,1647,7,27,6,1,False,True,False,False,False,0.8220640569395018
2025-04-27 08:00:00,178,8,27,6,1,True,False,False,False,False,0.07524148449415353
2025-04-27 08:00:00,757,8,27,6,1,False,False,False,False,True,0.369598373157092
2025-04-27 08:00:00,100,8,27,6,1,False,False,False,True,False,0.03558718861209964
2025-04-27 08:00:00,61,8,27,6,1,False,False,True,False,False,0.0157600406710727
2025-04-27 08:00:00,1639,8,27,6,1,False,True,False,False,False,0.8179969496695476
2025-04-27 09:00:00,184,9,27,6,1,True,False,False,False,False,0.07829181494661923
2025-04-27 09:00:00,973,9,27,6,1,False,False,False,False,True,0.47941026944585663
2025-04-27 09:00:00,214,9,27,6,1,False,False,False,True,False,0.09354346720894764
2025-04-27 09:00:00,51,9,27,6,1,False,False,True,False,False,0.010676156583629895
2025-04-27 09:00:00,1548,9,27,6,1,False,True,False,False,False,0.771733604473818
2025-04-27 10:00:00,143,10,27,6,1,True,False,False,False,False,0.05744789018810371
2025-04-27 10:00:00,1167,10,27,6,1,False,False,False,False,True,0.5780376207422471
2025-04-27 10:00:00,197,10,27,6,1,False,False,False,True,False,0.08490086426029488
2025-04-27 10:00:00,34,10,27,6,1,False,False,True,False,False,0.0020335536349771217
2025-04-27 10:00:00,1093,10,27,6,1,False,True,False,False,False,0.5404168784951704
2025-04-27 11:00:00,195,11,27,6,1,True,False,False,False,False,0.08388408744280632
